,cand_nm,contbr_zip,contb_receipt_amt,converted_date,income,target
3395,"Warren, Elizabeth ",20009,500.0,201909,94213.0,3
3396,"Warren, Elizabeth ",20009,2800.0,201909,94213.0,3
3397,"Warren, Elizabeth ",20010,25.0,201907,66404.0,3
3398,"Warren, Elizabeth ",20010,25.0,201908,66404.0,3
3399,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3400,"Warren, Elizabeth ",20010,100.0,201909,66404.0,3
3401,"Warren, Elizabeth ",20001,100.0,201909,85976.0,3
3402,"Warren, Elizabeth ",20001,250.0,201909,85976.0,3
3403,"Warren, Elizabeth ",20001,100.0,201909,85976.0,3
3404,"Warren, Elizabeth ",20003,10.0,201907,112083.0,3
3405,"Warren, Elizabeth ",20003,15.0,201908,112083.0,3
3406,"Warren, Elizabeth ",20003,10.0,201908,112083.0,3
3407,"Warren, Elizabeth ",20003,195.5,201909,112083.0,3
3408,"Warren, Elizabeth ",20003,3.0,201909,112083.0,3
3409,"Warren, Elizabeth ",20003,10.0,201909,112083.0,3
3410,"Warren, Elizabeth ",20007,28.0,201907,119267.0,3
3411,"Warren, Elizabeth ",20007,89.92,201908,119267.0,3
3412,"Warren, Elizabeth ",20007,28.0,201908,119267.0,3
3413,"Warren, Elizabeth ",20007,7.0,201909,119267.0,3
3414,"Warren, Elizabeth ",20007,105.5,201909,119267.0,3
3415,"Warren, Elizabeth ",20007,50.0,201909,119267.0,3
3416,"Warren, Elizabeth ",20007,50.0,201909,119267.0,3
3417,"Warren, Elizabeth ",20001,60.66,201907,85976.0,3
3418,"Warren, Elizabeth ",20001,10.0,201907,85976.0,3
3419,"Warren, Elizabeth ",20001,10.0,201908,85976.0,3
3420,"Warren, Elizabeth ",20001,41.93,201909,85976.0,3
3421,"Warren, Elizabeth ",20001,10.0,201909,85976.0,3
3422,"Warren, Elizabeth ",20003,100.0,201908,112083.0,3
3423,"Warren, Elizabeth ",20036,20.0,201907,82829.0,3
3424,"Warren, Elizabeth ",20036,20.0,201909,82829.0,3
3425,"Warren, Elizabeth ",20036,20.0,201909,82829.0,3
3426,"Warren, Elizabeth ",20036,20.0,201909,82829.0,3
3427,"Warren, Elizabeth ",20011,1000.0,201907,62281.0,3
3428,"Warren, Elizabeth ",20016,50.0,201907,124080.0,3
3429,"Warren, Elizabeth ",20016,50.0,201908,124080.0,3
3430,"Warren, Elizabeth ",20016,50.0,201909,124080.0,3
3431,"Warren, Elizabeth ",20001,25.0,201907,85976.0,3
3432,"Warren, Elizabeth ",20001,25.0,201908,85976.0,3
3433,"Warren, Elizabeth ",20001,25.0,201909,85976.0,3
3434,"Warren, Elizabeth ",20002,10.0,201907,74303.0,3
3435,"Warren, Elizabeth ",20002,10.0,201907,74303.0,3
3436,"Warren, Elizabeth ",20002,10.0,201908,74303.0,3
3437,"Warren, Elizabeth ",20002,10.0,201908,74303.0,3
3438,"Warren, Elizabeth ",20002,10.0,201909,74303.0,3
3439,"Warren, Elizabeth ",20002,80.5,201909,74303.0,3
3440,"Warren, Elizabeth ",20002,10.0,201909,74303.0,3
3441,"Warren, Elizabeth ",20002,3.0,201909,74303.0,3
3442,"Warren, Elizabeth ",20001,1000.0,201907,85976.0,3
3443,"Warren, Elizabeth ",20002,250.0,201907,74303.0,3
3444,"Warren, Elizabeth ",20002,250.0,201909,74303.0,3
3445,"Warren, Elizabeth ",20009,250.0,201909,94213.0,3
3446,"Warren, Elizabeth ",20003,103.0,201909,112083.0,3
3447,"Warren, Elizabeth ",20003,100.0,201909,112083.0,3
3448,"Warren, Elizabeth ",20003,50.0,201909,112083.0,3
3449,"Warren, Elizabeth ",20016,1000.0,201908,124080.0,3
3450,"Warren, Elizabeth ",20001,100.0,201907,85976.0,3
3451,"Warren, Elizabeth ",20001,100.0,201908,85976.0,3
3452,"Warren, Elizabeth ",20009,15.0,201907,94213.0,3
3453,"Warren, Elizabeth ",20009,10.0,201907,94213.0,3
3454,"Warren, Elizabeth ",20009,15.0,201908,94213.0,3
3455,"Warren, Elizabeth ",20009,10.0,201908,94213.0,3
3456,"Warren, Elizabeth ",20009,15.0,201909,94213.0,3
3457,"Warren, Elizabeth ",20009,10.0,201909,94213.0,3
3458,"Warren, Elizabeth ",20009,70.01,201909,94213.0,3
3459,"Warren, Elizabeth ",20009,10.0,201909,94213.0,3
3460,"Warren, Elizabeth ",20009,10.0,201909,94213.0,3
3461,"Warren, Elizabeth ",20001,50.0,201909,85976.0,3
3462,"Warren, Elizabeth ",20010,250.0,201909,66404.0,3
3463,"Warren, Elizabeth ",20009,100.0,201907,94213.0,3
3464,"Warren, Elizabeth ",20009,100.0,201907,94213.0,3
3465,"Warren, Elizabeth ",20011,250.0,201907,62281.0,3
3466,"Warren, Elizabeth ",20008,10.0,201907,111074.0,3
3467,"Warren, Elizabeth ",20008,34.46,201907,111074.0,3
3468,"Warren, Elizabeth ",20008,10.0,201907,111074.0,3
3469,"Warren, Elizabeth ",20008,10.0,201908,111074.0,3
3470,"Warren, Elizabeth ",20008,10.0,201908,111074.0,3
3471,"Warren, Elizabeth ",20008,10.0,201908,111074.0,3
3472,"Warren, Elizabeth ",20008,3.0,201909,111074.0,3
3473,"Warren, Elizabeth ",20008,3.0,201909,111074.0,3
3474,"Warren, Elizabeth ",20016,100.0,201909,124080.0,3
3475,"Warren, Elizabeth ",20009,50.0,201907,94213.0,3
3476,"Warren, Elizabeth ",20009,50.0,201908,94213.0,3
3477,"Warren, Elizabeth ",20009,50.0,201909,94213.0,3
3478,"Warren, Elizabeth ",20036,35.0,201907,82829.0,3
3479,"Warren, Elizabeth ",20036,10.0,201908,82829.0,3
3480,"Warren, Elizabeth ",20037,500.0,201907,78176.0,3
3481,"Warren, Elizabeth ",20037,250.0,201908,78176.0,3
3482,"Warren, Elizabeth ",20036,35.0,201908,82829.0,3
3483,"Warren, Elizabeth ",20036,35.0,201909,82829.0,3
3484,"Warren, Elizabeth ",20036,25.0,201909,82829.0,3
3485,"Warren, Elizabeth ",20008,50.0,201907,111074.0,3
3486,"Warren, Elizabeth ",20008,50.0,201909,111074.0,3
3487,"Warren, Elizabeth ",20009,100.0,201907,94213.0,3
3488,"Warren, Elizabeth ",20009,100.0,201908,94213.0,3
3489,"Warren, Elizabeth ",20009,500.0,201907,94213.0,3
3490,"Warren, Elizabeth ",20001,1000.0,201909,85976.0,3
3491,"Warren, Elizabeth ",20009,100.0,201909,94213.0,3
3492,"Warren, Elizabeth ",20002,25.0,201907,74303.0,3
3493,"Warren, Elizabeth ",20002,25.0,201908,74303.0,3
3494,"Warren, Elizabeth ",20002,25.0,201909,74303.0,3
3495,"Warren, Elizabeth ",20001,50.0,201907,85976.0,3
3496,"Warren, Elizabeth ",20001,50.0,201908,85976.0,3
3497,"Warren, Elizabeth ",20001,50.0,201909,85976.0,3
3498,"Warren, Elizabeth ",20001,25.0,201908,85976.0,3
3499,"Warren, Elizabeth ",20001,50.0,201908,85976.0,3
3500,"Warren, Elizabeth ",20001,50.0,201909,85976.0,3
3501,"Warren, Elizabeth ",20001,34.93,201909,85976.0,3
3502,"Warren, Elizabeth ",20001,10.0,201907,85976.0,3
3503,"Warren, Elizabeth ",20001,66.02,201908,85976.0,3
3504,"Warren, Elizabeth ",20001,3.0,201909,85976.0,3
3505,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3506,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3507,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3508,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3509,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3510,"Warren, Elizabeth ",20011,34.66,201907,62281.0,3
3511,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3512,"Warren, Elizabeth ",20011,18.0,201907,62281.0,3
3513,"Warren, Elizabeth ",20011,18.0,201908,62281.0,3
3514,"Warren, Elizabeth ",20011,18.0,201908,62281.0,3
3515,"Warren, Elizabeth ",20011,50.0,201908,62281.0,3
3516,"Warren, Elizabeth ",20011,18.0,201908,62281.0,3
3517,"Warren, Elizabeth ",20011,18.0,201909,62281.0,3
3518,"Warren, Elizabeth ",20011,36.0,201909,62281.0,3
3519,"Warren, Elizabeth ",20011,18.0,201909,62281.0,3
3520,"Warren, Elizabeth ",20016,500.0,201909,124080.0,3
3521,"Warren, Elizabeth ",20011,36.0,201909,62281.0,3
3522,"Warren, Elizabeth ",20011,36.0,201909,62281.0,3
3523,"Warren, Elizabeth ",20009,25.0,201907,94213.0,3
3524,"Warren, Elizabeth ",20009,25.0,201908,94213.0,3
3525,"Warren, Elizabeth ",20009,25.0,201909,94213.0,3
3526,"Warren, Elizabeth ",20009,100.0,201909,94213.0,3
3527,"Warren, Elizabeth ",20002,15.0,201908,74303.0,3
3528,"Warren, Elizabeth ",20002,10.0,201908,74303.0,3
3529,"Warren, Elizabeth ",20002,25.0,201909,74303.0,3
3530,"Warren, Elizabeth ",20002,5.0,201909,74303.0,3
3531,"Warren, Elizabeth ",20010,100.0,201907,66404.0,3
3532,"Warren, Elizabeth ",20003,10.0,201907,112083.0,3
3533,"Warren, Elizabeth ",20003,15.0,201907,112083.0,3
3534,"Warren, Elizabeth ",20003,25.0,201908,112083.0,3
3535,"Warren, Elizabeth ",20003,50.0,201909,112083.0,3
3536,"Warren, Elizabeth ",20005,39.66,201908,87676.0,3
3537,"Warren, Elizabeth ",20005,100.0,201909,87676.0,3
3538,"Warren, Elizabeth ",20008,50.0,201907,111074.0,3
3539,"Warren, Elizabeth ",20008,100.0,201908,111074.0,3
3540,"Warren, Elizabeth ",20008,50.0,201909,111074.0,3
3541,"Warren, Elizabeth ",20009,50.0,201907,94213.0,3
3542,"Warren, Elizabeth ",20009,50.0,201909,94213.0,3
3543,"Warren, Elizabeth ",20009,28.0,201907,94213.0,3
3544,"Warren, Elizabeth ",20009,25.0,201908,94213.0,3
3545,"Warren, Elizabeth ",20009,25.0,201909,94213.0,3
3546,"Warren, Elizabeth ",20009,28.0,201909,94213.0,3
3547,"Warren, Elizabeth ",20003,6.0,201907,112083.0,3
3548,"Warren, Elizabeth ",20003,25.0,201907,112083.0,3
3549,"Warren, Elizabeth ",20003,25.0,201907,112083.0,3
3550,"Warren, Elizabeth ",20003,6.0,201908,112083.0,3
3551,"Warren, Elizabeth ",20003,25.0,201908,112083.0,3
3552,"Warren, Elizabeth ",20003,6.0,201909,112083.0,3
3553,"Warren, Elizabeth ",20003,34.93,201909,112083.0,3
3554,"Warren, Elizabeth ",20003,25.0,201909,112083.0,3
3555,"Warren, Elizabeth ",20011,50.0,201907,62281.0,3
3556,"Warren, Elizabeth ",20011,50.0,201908,62281.0,3
3557,"Warren, Elizabeth ",20011,15.0,201909,62281.0,3
3558,"Warren, Elizabeth ",20011,35.0,201909,62281.0,3
3559,"Warren, Elizabeth ",20036,50.0,201908,82829.0,3
3560,"Warren, Elizabeth ",20016,250.0,201909,124080.0,3
3561,"Warren, Elizabeth ",20011,100.0,201907,62281.0,3
3562,"Warren, Elizabeth ",20011,25.0,201908,62281.0,3
3563,"Warren, Elizabeth ",20011,100.0,201909,62281.0,3
3564,"Warren, Elizabeth ",20024,1000.0,201909,72389.0,3
3565,"Warren, Elizabeth ",20010,10.0,201907,66404.0,3
3566,"Warren, Elizabeth ",20010,69.46,201908,66404.0,3
3567,"Warren, Elizabeth ",20010,10.0,201908,66404.0,3
3568,"Warren, Elizabeth ",20010,50.0,201908,66404.0,3
3569,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3570,"Warren, Elizabeth ",20010,10.0,201909,66404.0,3
3571,"Warren, Elizabeth ",20003,100.0,201907,112083.0,3
3572,"Warren, Elizabeth ",20003,100.0,201909,112083.0,3
3573,"Warren, Elizabeth ",20001,50.0,201908,85976.0,3
3574,"Warren, Elizabeth ",20001,100.0,201909,85976.0,3
3575,"Warren, Elizabeth ",20010,10.0,201907,66404.0,3
3576,"Warren, Elizabeth ",20010,10.0,201908,66404.0,3
3577,"Warren, Elizabeth ",20010,10.0,201909,66404.0,3
3578,"Warren, Elizabeth ",20010,46.93,201909,66404.0,3
3579,"Warren, Elizabeth ",20002,25.0,201907,74303.0,3
3580,"Warren, Elizabeth ",20002,25.0,201908,74303.0,3
3581,"Warren, Elizabeth ",20002,25.0,201909,74303.0,3
3582,"Warren, Elizabeth ",20016,500.0,201909,124080.0,3
3583,"Warren, Elizabeth ",20015,50.0,201907,161352.0,3
3584,"Warren, Elizabeth ",20015,50.0,201909,161352.0,3
3585,"Warren, Elizabeth ",20008,200.0,201907,111074.0,3
3586,"Warren, Elizabeth ",20011,6.0,201907,62281.0,3
3587,"Warren, Elizabeth ",20011,50.0,201907,62281.0,3
3588,"Warren, Elizabeth ",20011,6.0,201908,62281.0,3
3589,"Warren, Elizabeth ",20011,6.0,201909,62281.0,3
3590,"Warren, Elizabeth ",20011,35.0,201909,62281.0,3
3591,"Warren, Elizabeth ",20016,25.0,201908,124080.0,3
3592,"Warren, Elizabeth ",20002,50.0,201907,74303.0,3
3593,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3594,"Warren, Elizabeth ",20002,35.0,201909,74303.0,3
3595,"Warren, Elizabeth ",20009,500.0,201908,94213.0,3
3596,"Warren, Elizabeth ",20002,250.0,201909,74303.0,3
3597,"Warren, Elizabeth ",20002,250.0,201909,74303.0,3
3598,"Warren, Elizabeth ",20009,100.0,201907,94213.0,3
3599,"Warren, Elizabeth ",20009,15.0,201909,94213.0,3
3600,"Warren, Elizabeth ",20009,50.0,201909,94213.0,3
3601,"Warren, Elizabeth ",20009,45.0,201907,94213.0,3
3602,"Warren, Elizabeth ",20009,15.0,201907,94213.0,3
3603,"Warren, Elizabeth ",20009,15.0,201907,94213.0,3
3604,"Warren, Elizabeth ",20009,45.0,201908,94213.0,3
3605,"Warren, Elizabeth ",20009,10.0,201908,94213.0,3
3606,"Warren, Elizabeth ",20009,15.0,201908,94213.0,3
3607,"Warren, Elizabeth ",20009,45.0,201909,94213.0,3
3608,"Warren, Elizabeth ",20009,34.93,201909,94213.0,3
3609,"Warren, Elizabeth ",20011,49.93,201909,62281.0,3
3610,"Warren, Elizabeth ",20011,250.0,201909,62281.0,3
3611,"Warren, Elizabeth ",20015,100.0,201908,161352.0,3
3612,"Warren, Elizabeth ",20015,100.0,201909,161352.0,3
3613,"Warren, Elizabeth ",20017,25.0,201907,63022.0,3
3614,"Warren, Elizabeth ",20017,25.0,201908,63022.0,3
3615,"Warren, Elizabeth ",20017,25.0,201909,63022.0,3
3616,"Warren, Elizabeth ",20001,250.0,201908,85976.0,3
3617,"Warren, Elizabeth ",20016,500.0,201907,124080.0,3
3618,"Warren, Elizabeth ",20016,500.0,201909,124080.0,3
3622,"Warren, Elizabeth ",20003,500.0,201908,112083.0,3
3623,"Warren, Elizabeth ",20024,250.0,201908,72389.0,3
3624,"Warren, Elizabeth ",20009,100.0,201907,94213.0,3
3625,"Warren, Elizabeth ",20009,100.0,201908,94213.0,3
3626,"Warren, Elizabeth ",20009,100.0,201909,94213.0,3
3627,"Warren, Elizabeth ",20015,25.0,201907,161352.0,3
3628,"Warren, Elizabeth ",20015,18.24,201907,161352.0,3
3629,"Warren, Elizabeth ",20015,25.0,201907,161352.0,3
3630,"Warren, Elizabeth ",20007,257.5,201907,119267.0,3
3631,"Warren, Elizabeth ",20002,28.0,201907,74303.0,3
3632,"Warren, Elizabeth ",20002,50.0,201907,74303.0,3
3633,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3634,"Warren, Elizabeth ",20002,50.0,201909,74303.0,3
3635,"Warren, Elizabeth ",20002,15.0,201909,74303.0,3
3636,"Warren, Elizabeth ",20015,18.24,201908,161352.0,3
3637,"Warren, Elizabeth ",20015,25.0,201909,161352.0,3
3638,"Warren, Elizabeth ",20008,1125.0,201907,111074.0,3
3639,"Warren, Elizabeth ",20008,34.93,201909,111074.0,3
3640,"Warren, Elizabeth ",20036,28.0,201907,82829.0,3
3641,"Warren, Elizabeth ",20036,6.0,201907,82829.0,3
3642,"Warren, Elizabeth ",20036,50.0,201908,82829.0,3
3643,"Warren, Elizabeth ",20036,6.0,201908,82829.0,3
3644,"Warren, Elizabeth ",20009,2800.0,201909,94213.0,3
3645,"Warren, Elizabeth ",20036,6.0,201909,82829.0,3
3646,"Warren, Elizabeth ",20036,35.03,201909,82829.0,3
3647,"Warren, Elizabeth ",20036,25.0,201909,82829.0,3
3648,"Warren, Elizabeth ",20011,71.02,201907,62281.0,3
3649,"Warren, Elizabeth ",20011,100.0,201907,62281.0,3
3650,"Warren, Elizabeth ",20011,50.0,201909,62281.0,3
3651,"Warren, Elizabeth ",20009,50.0,201907,94213.0,3
3652,"Warren, Elizabeth ",20009,50.0,201908,94213.0,3
3653,"Warren, Elizabeth ",20009,50.0,201909,94213.0,3
3654,"Warren, Elizabeth ",20016,51.5,201907,124080.0,3
3655,"Warren, Elizabeth ",20016,51.5,201908,124080.0,3
3656,"Warren, Elizabeth ",20016,51.5,201909,124080.0,3
3657,"Warren, Elizabeth ",20016,28.0,201909,124080.0,3
3658,"Warren, Elizabeth ",20007,500.0,201908,119267.0,3
3659,"Warren, Elizabeth ",20017,35.0,201907,63022.0,3
3660,"Warren, Elizabeth ",20017,35.0,201908,63022.0,3
3661,"Warren, Elizabeth ",20017,35.0,201909,63022.0,3
3662,"Warren, Elizabeth ",20017,28.0,201909,63022.0,3
3663,"Warren, Elizabeth ",20009,25.0,201907,94213.0,3
3664,"Warren, Elizabeth ",20009,25.0,201908,94213.0,3
3665,"Warren, Elizabeth ",20012,50.0,201907,80991.0,3
3666,"Warren, Elizabeth ",20012,50.0,201908,80991.0,3
3667,"Warren, Elizabeth ",20012,50.0,201909,80991.0,3
3668,"Warren, Elizabeth ",20009,25.0,201909,94213.0,3
3669,"Warren, Elizabeth ",20010,100.0,201907,66404.0,3
3670,"Warren, Elizabeth ",20010,100.0,201908,66404.0,3
3671,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3672,"Warren, Elizabeth ",20008,200.0,201909,111074.0,3
3673,"Warren, Elizabeth ",20008,250.0,201909,111074.0,3
3674,"Warren, Elizabeth ",20009,5.0,201907,94213.0,3
3675,"Warren, Elizabeth ",20009,5.0,201907,94213.0,3
3676,"Warren, Elizabeth ",20009,10.0,201907,94213.0,3
3677,"Warren, Elizabeth ",20009,5.0,201908,94213.0,3
3678,"Warren, Elizabeth ",20009,5.0,201909,94213.0,3
3679,"Warren, Elizabeth ",20009,5.0,201909,94213.0,3
3680,"Warren, Elizabeth ",20024,50.0,201907,72389.0,3
3681,"Warren, Elizabeth ",20024,50.0,201908,72389.0,3
3682,"Warren, Elizabeth ",20024,50.0,201909,72389.0,3
3683,"Warren, Elizabeth ",20015,100.0,201907,161352.0,3
3684,"Warren, Elizabeth ",20015,250.0,201908,161352.0,3
3685,"Warren, Elizabeth ",20015,100.0,201909,161352.0,3
3686,"Warren, Elizabeth ",20015,100.0,201909,161352.0,3
3687,"Warren, Elizabeth ",20015,25.0,201907,161352.0,3
3688,"Warren, Elizabeth ",20015,25.0,201907,161352.0,3
3689,"Warren, Elizabeth ",20015,28.0,201908,161352.0,3
3690,"Warren, Elizabeth ",20015,28.0,201909,161352.0,3
3691,"Warren, Elizabeth ",20015,28.0,201909,161352.0,3
3692,"Warren, Elizabeth ",20015,28.0,201909,161352.0,3
3693,"Warren, Elizabeth ",20009,10.0,201909,94213.0,3
3694,"Warren, Elizabeth ",20011,103.0,201909,62281.0,3
3695,"Warren, Elizabeth ",20016,114.46,201907,124080.0,3
3696,"Warren, Elizabeth ",20016,10.0,201909,124080.0,3
3697,"Warren, Elizabeth ",20016,10.0,201909,124080.0,3
3698,"Warren, Elizabeth ",20016,59.5,201909,124080.0,3
3699,"Warren, Elizabeth ",20015,250.0,201909,161352.0,3
3700,"Warren, Elizabeth ",20015,100.0,201909,161352.0,3
3701,"Warren, Elizabeth ",20010,25.0,201907,66404.0,3
3702,"Warren, Elizabeth ",20010,25.0,201908,66404.0,3
3703,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3704,"Warren, Elizabeth ",20011,500.0,201909,62281.0,3
3705,"Warren, Elizabeth ",20010,100.0,201909,66404.0,3
3706,"Warren, Elizabeth ",20009,25.0,201907,94213.0,3
3707,"Warren, Elizabeth ",20009,15.0,201908,94213.0,3
3708,"Warren, Elizabeth ",20009,10.0,201909,94213.0,3
3709,"Warren, Elizabeth ",20011,20.2,201907,62281.0,3
3710,"Warren, Elizabeth ",20011,15.0,201909,62281.0,3
3711,"Warren, Elizabeth ",20011,25.0,201907,62281.0,3
3712,"Warren, Elizabeth ",20011,25.0,201908,62281.0,3
3713,"Warren, Elizabeth ",20011,25.0,201909,62281.0,3
3714,"Warren, Elizabeth ",20009,35.0,201907,94213.0,3
3715,"Warren, Elizabeth ",20009,10.0,201907,94213.0,3
3716,"Warren, Elizabeth ",20009,25.0,201909,94213.0,3
3717,"Warren, Elizabeth ",20009,35.03,201909,94213.0,3
3718,"Warren, Elizabeth ",20009,35.0,201909,94213.0,3
3719,"Warren, Elizabeth ",20009,15.0,201908,94213.0,3
3720,"Warren, Elizabeth ",20009,28.0,201908,94213.0,3
3721,"Warren, Elizabeth ",20009,50.0,201908,94213.0,3
3722,"Warren, Elizabeth ",20009,15.0,201909,94213.0,3
3723,"Warren, Elizabeth ",20009,15.0,201909,94213.0,3
3724,"Warren, Elizabeth ",20009,30.0,201909,94213.0,3
3725,"Warren, Elizabeth ",20010,25.0,201907,66404.0,3
3726,"Warren, Elizabeth ",20010,28.0,201907,66404.0,3
3727,"Warren, Elizabeth ",20010,25.0,201908,66404.0,3
3728,"Warren, Elizabeth ",20010,25.0,201908,66404.0,3
3729,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3730,"Warren, Elizabeth ",20010,25.0,201909,66404.0,3
3731,"Warren, Elizabeth ",20009,500.0,201908,94213.0,3
3732,"Warren, Elizabeth ",20009,35.2,201908,94213.0,3
3733,"Warren, Elizabeth ",20011,250.0,201909,62281.0,3
3734,"Warren, Elizabeth ",20009,30.0,201909,94213.0,3
3735,"Warren, Elizabeth ",20009,30.0,201909,94213.0,3
3736,"Warren, Elizabeth ",20009,25.0,201909,94213.0,3
3737,"Warren, Elizabeth ",20016,100.0,201908,124080.0,3
3738,"Warren, Elizabeth ",20008,25.0,201907,111074.0,3
3739,"Warren, Elizabeth ",20008,25.0,201908,111074.0,3
3740,"Warren, Elizabeth ",20008,25.0,201909,111074.0,3
3741,"Warren, Elizabeth ",20002,100.0,201907,74303.0,3
3742,"Warren, Elizabeth ",20002,50.0,201907,74303.0,3
3743,"Warren, Elizabeth ",20002,100.0,201907,74303.0,3
3744,"Warren, Elizabeth ",20002,50.0,201907,74303.0,3
3745,"Warren, Elizabeth ",20001,10.0,201907,85976.0,3
3746,"Warren, Elizabeth ",20001,10.0,201908,85976.0,3
3747,"Warren, Elizabeth ",20001,50.0,201909,85976.0,3
3748,"Warren, Elizabeth ",20001,25.0,201909,85976.0,3
3749,"Warren, Elizabeth ",20001,50.0,201909,85976.0,3
3750,"Warren, Elizabeth ",20002,100.0,201908,74303.0,3
3751,"Warren, Elizabeth ",20002,100.0,201908,74303.0,3
3752,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3753,"Warren, Elizabeth ",20002,100.0,201908,74303.0,3
3754,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3755,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3756,"Warren, Elizabeth ",20002,50.0,201908,74303.0,3
3757,"Warren, Elizabeth ",20002,100.0,201909,74303.0,3
3758,"Warren, Elizabeth ",20002,100.0,201909,74303.0,3
3759,"Warren, Elizabeth ",20002,50.0,201909,74303.0,3
3760,"Warren, Elizabeth ",20002,50.0,201909,74303.0,3
3761,"Warren, Elizabeth ",20016,10.0,201907,124080.0,3
3762,"Warren, Elizabeth ",20016,10.0,201908,124080.0,3
3763,"Warren, Elizabeth ",20015,50.0,201907,161352.0,3
3764,"Warren, Elizabeth ",20015,50.0,201908,161352.0,3
3765,"Warren, Elizabeth ",20015,50.0,201909,161352.0,3
3766,"Warren, Elizabeth ",20015,50.0,201909,161352.0,3
3767,"Warren, Elizabeth ",20009,50.0,201907,94213.0,3
3768,"Warren, Elizabeth ",20009,50.0,201907,94213.0,3
3769,"Warren, Elizabeth ",20009,28.0,201909,94213.0,3
3770,"Warren, Elizabeth ",20016,70.5,201909,124080.0,3
3771,"Warren, Elizabeth ",20016,25.0,201909,124080.0,3
3772,"Warren, Elizabeth ",20016,15.43,201909,124080.0,3
3773,"Warren, Elizabeth ",20016,10.0,201909,124080.0,3
3774,"Warren, Elizabeth ",20010,50.0,201909,66404.0,3
3775,"Warren, Elizabeth ",20005,100.0,201907,87676.0,3
3776,"Warren, Elizabeth ",20001,25.0,201907,85976.0,3
3777,"Warren, Elizabeth ",20001,25.0,201907,85976.0,3
3778,"Warren, Elizabeth ",20001,25.0,201907,85976.0,3
3779,"Warren, Elizabeth ",20005,500.0,201907,87676.0,3
3780,"Warren, Elizabeth ",20036,100.0,201907,82829.0,3
3781,"Warren, Elizabeth ",20001,50.0,201907,85976.0,3
3782,"Warren, Elizabeth ",20001,25.0,201908,85976.0,3
3783,"Warren, Elizabeth ",20001,34.93,201909,85976.0,3
3784,"Warren, Elizabeth ",20001,25.0,201909,85976.0,3
3785,"Warren, Elizabeth ",20001,250.0,201909,85976.0,3
3786,"Warren, Elizabeth ",20008,25.0,201907,111074.0,3
3787,"Warren, Elizabeth ",20008,25.0,201908,111074.0,3
3788,"Warren, Elizabeth ",20008,25.0,201909,111074.0,3
3789,"Warren, Elizabeth ",20008,25.0,201909,111074.0,3
3790,"Warren, Elizabeth ",20008,15.0,201909,111074.0,3
3791,"Warren, Elizabeth ",20008,25.0,201907,111074.0,3
3792,"Warren, Elizabeth ",20008,25.0,201908,111074.0,3
3793,"Warren, Elizabeth ",20008,25.0,201909,111074.0,3
3794,"Warren, Elizabeth ",20008,15.0,201909,111074.0,3
3795,"Warren, Elizabeth ",20015,250.0,201908,161352.0,3
3796,"Warren, Elizabeth ",20009,1000.0,201907,94213.0,3
